,/lpc/w83627dhgp/voltage/0,/lpc/w83627dhgp/voltage/1,/lpc/w83627dhgp/voltage/2,/lpc/w83627dhgp/voltage/3,/lpc/w83627dhgp/voltage/4,/lpc/w83627dhgp/voltage/5,/lpc/w83627dhgp/voltage/6,/lpc/w83627dhgp/voltage/7,/lpc/w83627dhgp/temperature/0,/lpc/w83627dhgp/temperature/1,/lpc/w83627dhgp/temperature/2,/lpc/w83627dhgp/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","CPU","Auxiliary","System","CPU Fan","CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Core #1","CPU Core #2","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
05/20/2022 22:00:16,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,9.375,3.125,6.25,39,37,2926.197,2926.197,266.0179,55.58657,2.08291245,1.664238,40,64.65318
05/20/2022 22:00:17,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,12.5,7.8125,10.15625,39,37,2926.197,2926.197,266.0179,55.6328926,2.08464813,1.66250229,40,64.65318
05/20/2022 22:00:18,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,9.375,6.25,7.8125,39,37,2926.197,2926.197,266.0179,55.6318741,2.08461,1.66254044,40,64.65318
05/20/2022 22:00:19,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,9.375,9.375,9.375,39,37,2926.197,2926.197,266.0179,55.6318741,2.08461,1.66254044,40,64.65318
05/20/2022 22:00:20,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,9.375,3.125,6.25,39,37,2926.197,2926.197,266.0179,55.63157,2.08459854,1.66255188,40,64.65318
05/20/2022 22:00:21,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,17.1875,10.9375,14.0625,39,37,2926.197,2926.197,266.0179,55.629734,2.08452988,1.66262054,40,64.65318
05/20/2022 22:00:22,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,7.8125,4.6875,6.25,39,37,2926.197,2926.197,266.0179,55.630043,2.08454132,1.6626091,40,64.65318
05/20/2022 22:00:23,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,15.625,10.9375,13.28125,39,37,2926.197,2926.197,266.0179,55.61925,2.084137,1.66301346,40,64.65318
05/20/2022 22:00:24,1.248,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,9.375,14.0625,11.71875,39,37,2926.197,2926.197,266.0179,55.6291237,2.084507,1.66264343,40,64.65318
05/20/2022 22:00:25,1.23200011,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,15.625,14.0625,14.84375,41,38,2926.197,2926.197,266.0179,55.628006,2.084465,1.66268539,40,64.65318
05/20/2022 22:00:26,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,12.5,12.5,12.5,39,37,2926.197,2926.197,266.0179,55.62709,2.08443069,1.66271973,40,64.65318
05/20/2022 22:00:27,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,9.375,4.6875,7.03125,39,37,2926.197,2926.197,266.0179,55.62658,2.08441162,1.6627388,40,64.65318
05/20/2022 22:00:28,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,23.4375,17.1875,20.3125,39,37,2926.197,2926.197,266.0179,55.62617,2.08439636,1.662754,40,64.64507
05/20/2022 22:00:29,1.264,0.952,3.344,3.36000013,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,7.8125,3.125,5.46875,39,36,2926.197,2926.197,266.0179,55.62556,2.08437347,1.662777,40,64.64507
05/20/2022 22:00:30,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,20.3125,12.5,16.40625,39,37,2926.197,2926.197,266.0179,55.6252556,2.084362,1.66278839,40,64.64507
05/20/2022 22:00:31,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,9.375,9.375,9.375,39,37,2926.197,2926.197,266.0179,55.62495,2.08435059,1.66279984,40,64.64507
05/20/2022 22:00:32,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,6.25,3.125,4.6875,39,37,2926.197,2926.197,266.0179,55.6236267,2.084301,1.66284943,40,64.64507
05/20/2022 22:00:33,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,14.0625,10.9375,12.5,39,37,2926.197,2926.197,266.0179,55.6213875,2.084217,1.66293335,40,64.64507
05/20/2022 22:00:34,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,9.375,6.25,7.8125,39,37,2926.197,2926.197,266.0179,55.6212845,2.08421326,1.66293716,40,64.64507
05/20/2022 22:00:35,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,18.75,14.0625,16.40625,40,38,2926.197,2926.197,266.0179,55.6217957,2.08423233,1.66291809,40,64.64507
05/20/2022 22:00:36,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,15.625,10.9375,13.28125,39,37,2926.197,2926.197,266.0179,55.62882,2.08449554,1.66265488,40,64.64507
05/20/2022 22:00:37,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,4.6875,15.625,10.15625,40,37,2926.197,2926.197,266.0179,55.6284142,2.08448029,1.66267014,40,64.64507
05/20/2022 22:00:38,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,12.5,3.125,7.8125,39,37,2926.197,2926.197,266.0179,55.6269875,2.08442688,1.66272354,40,64.64507
05/20/2022 22:00:39,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,45.5,36,2265.10059,12.3076916,9.230768,10.76923,39,37,2926.197,2926.197,266.0179,55.62098,2.08420181,1.66294861,40,64.64507
05/20/2022 22:00:40,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,6.153846,3.076923,4.615384,39,37,2926.197,2926.197,266.0179,55.6263771,2.084404,1.66274643,40,64.64507
05/20/2022 22:00:41,1.264,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,16.9230766,16.9230766,16.9230766,39,37,2926.197,2926.197,266.0179,55.6256638,2.08437729,1.66277313,40,64.64507
05/20/2022 22:00:42,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,4.6875,3.125,3.90625,39,37,2926.197,2926.197,266.0179,55.6258659,2.084385,1.6627655,40,64.64507
05/20/2022 22:00:43,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,23.4375,9.375,16.40625,39,37,2926.197,2926.197,266.0179,55.6258659,2.084385,1.6627655,40,64.64507
05/20/2022 22:00:44,1.248,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,45.5,36,2265.10059,6.25,1.5625,3.90625,39,37,2926.197,2926.197,266.0179,55.6234245,2.08429337,1.662857,40,64.64507
05/20/2022 22:00:45,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,17.1875,15.625,16.40625,39,37,2926.197,2926.197,266.0179,55.62312,2.084282,1.6628685,40,64.64507
05/20/2022 22:00:46,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2280.40552,14.0625,7.8125,10.9375,39,37,2926.197,2926.197,266.0179,55.6229134,2.08427429,1.66287613,40,64.64507
05/20/2022 22:00:47,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2280.40552,3.125,4.6875,3.90625,38,36,2926.197,2926.197,266.0179,55.62261,2.08426285,1.66288757,40,64.64507
05/20/2022 22:00:48,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,9.375,7.8125,8.59375,39,37,2926.197,2926.197,266.0179,55.6221,2.08424377,1.66290665,40,64.64507
05/20/2022 22:00:49,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,6.25,4.6875,5.46875,39,36,2926.197,2926.197,266.0179,55.6219978,2.08424,1.66291046,40,64.64507
05/20/2022 22:00:50,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,14.0625,7.8125,10.9375,39,37,2926.197,2926.197,266.0179,55.6221,2.08424377,1.66290665,40,64.64507
05/20/2022 22:00:51,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,3.125,7.8125,5.46875,39,37,2926.197,2926.197,266.0179,55.6207771,2.08419418,1.66295624,40,64.64507
05/20/2022 22:00:52,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,6.153846,12.3076916,9.230768,39,37,2926.197,2926.197,266.0179,55.6110039,2.083828,1.66332245,40,64.64507
05/20/2022 22:00:53,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,9.375,4.6875,7.03125,39,37,2926.197,2926.197,266.0179,55.6194534,2.08414459,1.66300583,40,64.64507
05/20/2022 22:00:54,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,12.3076916,16.9230766,14.6153812,39,37,2926.197,2926.197,266.0179,55.6206741,2.08419037,1.66296,40,64.64507
05/20/2022 22:00:55,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,7.69230747,6.153846,6.92307949,39,38,2926.197,2926.197,266.0179,55.6200638,2.08416748,1.662983,40,64.64507
05/20/2022 22:00:56,1.256,0.960000038,3.328,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,31.25,32.8125,32.03125,39,38,2926.197,2926.197,266.0179,55.71362,2.08767319,1.65947723,40,64.64507
05/20/2022 22:00:57,1.256,0.960000038,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,4.6875,6.25,5.46875,39,37,2926.197,2926.197,266.0179,55.71352,2.08766937,1.659481,40,64.64507
05/20/2022 22:00:58,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,39,46,36,2265.10059,18.75,15.625,17.1875,39,37,2926.197,2926.197,266.0179,55.71362,2.08767319,1.65947723,40,64.64508
05/20/2022 22:00:59,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,12.5,7.8125,10.15625,40,38,2926.197,2926.197,266.0179,55.7172852,2.08781052,1.6593399,40,64.64508
05/20/2022 22:01:00,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,18.75,17.1875,17.96875,39,37,2926.197,2926.197,266.0179,55.7156563,2.08774948,1.65940094,40,64.64508
05/20/2022 22:01:01,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,45.5,36,2265.10059,6.153846,3.076923,4.615384,39,37,2926.197,2926.197,266.0179,55.7154541,2.08774185,1.65940857,40,64.64508
05/20/2022 22:01:02,1.264,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,19.9999981,13.8461533,16.9230766,39,37,2926.197,2926.197,266.0179,55.7162666,2.08777237,1.659378,40,64.64508
05/20/2022 22:01:03,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,4.6875,3.125,3.90625,38,37,2926.197,2926.197,266.0179,55.705883,2.08738327,1.65976715,40,64.64508
05/20/2022 22:01:04,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,45.5,36,2265.10059,12.5,10.9375,11.71875,39,37,2926.197,2926.197,266.0179,55.71179,2.08760452,1.6595459,40,64.64508
05/20/2022 22:01:05,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,45.5,36,2265.10059,6.25,4.6875,5.46875,38,37,2926.197,2926.197,266.0179,55.7042542,2.08732224,1.65982819,40,64.64508
05/20/2022 22:01:06,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,45.5,36,2265.10059,14.0625,7.8125,10.9375,38,36,2926.197,2926.197,266.0179,55.70955,2.0875206,1.65962982,40,64.64508
05/20/2022 22:01:07,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,45.5,36,2265.10059,6.25,3.125,4.6875,38,37,2926.197,2926.197,266.0179,55.7093468,2.087513,1.65963745,40,64.64508
05/20/2022 22:01:08,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,29.6875,15.625,22.65625,41,38,2926.197,2926.197,266.0179,55.7844772,2.09032822,1.6568222,40,64.64508
05/20/2022 22:01:09,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,17.1875,12.5,14.84375,39,37,2926.197,2926.197,266.0179,55.7856979,2.090374,1.65677643,40,64.64508
05/20/2022 22:01:10,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,10.9375,12.5,11.71875,39,37,2926.197,2926.197,266.0179,55.75129,2.08908463,1.6580658,40,64.64508
05/20/2022 22:01:11,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,18.75,9.375,14.0625,40,39,2926.197,2926.197,266.0179,55.748642,2.08898544,1.658165,40,64.64508
05/20/2022 22:01:12,1.23200011,0.952,3.344,3.344,1.664,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,48.4375,56.25,52.34375,45,44,2926.197,2926.197,266.0179,55.7737846,2.08992767,1.65722275,40,64.64508
05/20/2022 22:01:13,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,42.1875,39.0625,40.625,40,38,2926.197,2926.197,266.0179,55.8042259,2.09106827,1.65608215,40,64.64508
05/20/2022 22:01:14,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,6.25,7.8125,7.03125,40,39,2926.197,2926.197,266.0179,55.80168,2.090973,1.65617752,40,64.64508
05/20/2022 22:01:15,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,18.75,18.75,18.75,40,38,2926.197,2926.197,266.0179,55.8053436,2.09111023,1.65604019,40,64.64508
05/20/2022 22:01:16,1.264,0.952,3.344,3.344,1.672,1.74400008,1.904,3.47200012,39,46,36,2265.10059,20.3125,12.5,16.40625,39,38,2926.197,2926.197,266.0179,55.70334,2.087288,1.65986252,40,64.64508
05/20/2022 22:01:17,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2280.40552,9.375,12.5,10.9375,39,37,2926.197,2926.197,266.0179,55.7509842,2.08907318,1.65807724,40,64.64508
05/20/2022 22:01:18,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2280.40552,10.9375,3.125,7.03125,39,37,2926.197,2926.197,266.0179,55.7500648,2.08903885,1.65811157,40,64.64508
05/20/2022 22:01:19,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2280.40552,10.9375,9.375,10.15625,38,37,2926.197,2926.197,266.0179,55.7467079,2.088913,1.65823746,40,64.64508
05/20/2022 22:01:20,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2280.40552,17.1875,12.5,14.84375,39,37,2926.197,2926.197,266.0179,55.7488441,2.088993,1.65815735,40,64.64508
05/20/2022 22:01:21,1.264,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2280.40552,20.3125,23.4375,21.875,39,37,2926.197,2926.197,266.0179,55.71983,2.087906,1.65924454,40,64.64508
05/20/2022 22:01:22,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2280.40552,7.8125,9.375,8.59375,39,37,2926.197,2926.197,266.0179,55.71199,2.08761215,1.65953827,40,64.64508
05/20/2022 22:01:23,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2280.40552,25,15.625,20.3125,39,37,2926.197,2926.197,266.0179,55.7124,2.08762741,1.659523,40,64.64508
05/20/2022 22:01:24,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2280.40552,12.5,9.375,10.9375,39,37,2926.197,2926.197,266.0179,55.71189,2.08760834,1.65954208,40,64.64508
05/20/2022 22:01:25,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2280.40552,12.5,7.8125,10.15625,39,37,2926.197,2926.197,266.0179,55.71077,2.08756638,1.659584,40,64.64508
05/20/2022 22:01:26,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,15.625,7.8125,11.71875,39,37,2926.197,2926.197,266.0179,55.70853,2.08748245,1.659668,40,64.64508
05/20/2022 22:01:27,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,9.375,6.25,7.8125,39,37,2926.197,2926.197,266.0179,55.7025261,2.08725739,1.659893,40,64.64508
05/20/2022 22:01:28,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.904,3.47200012,39,46,36,2265.10059,20.3125,12.5,16.40625,39,37,2926.197,2926.197,266.0179,55.6963158,2.08702469,1.66012573,40,64.64599
05/20/2022 22:01:29,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,10.9375,6.25,8.59375,39,37,2926.197,2926.197,266.0179,55.6862373,2.086647,1.66050339,40,64.64599
05/20/2022 22:01:30,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,7.8125,3.125,5.46875,39,37,2926.197,2926.197,266.0179,55.6850128,2.08660126,1.66054916,40,64.64599
05/20/2022 22:01:31,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,12.5,6.25,9.375,39,37,2926.197,2926.197,266.0179,55.67799,2.086338,1.66081238,40,64.64599
05/20/2022 22:01:32,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,14.0625,4.6875,9.375,39,37,2926.197,2926.197,266.0179,55.6822662,2.08649826,1.66065216,40,64.64599
05/20/2022 22:01:33,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,23.4375,20.3125,21.875,39,37,2926.197,2926.197,266.0179,55.6801262,2.08641815,1.66073227,40,64.64599
05/20/2022 22:01:34,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,10.9375,7.8125,9.375,39,37,2926.197,2926.197,266.0179,55.6804352,2.0864296,1.66072083,40,64.64599
05/20/2022 22:01:35,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,4.6875,4.6875,4.6875,39,37,2926.197,2926.197,266.0179,55.6794167,2.08639145,1.660759,40,64.64599
05/20/2022 22:01:36,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,12.5,17.1875,14.84375,40,38,2926.197,2926.197,266.0179,55.6764641,2.08628082,1.6608696,40,64.64599
05/20/2022 22:01:37,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,17.1875,3.125,10.15625,39,37,2926.197,2926.197,266.0179,55.6750374,2.08622742,1.660923,40,64.64599
05/20/2022 22:01:38,1.264,0.952,3.344,3.328,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2265.10059,20.3125,18.75,19.53125,42,40,2926.197,2926.197,266.0179,58.51136,2.1925087,1.55464172,40,64.64599
05/20/2022 22:01:39,1.264,0.960000038,3.344,3.344,1.68000007,1.73600006,1.89600015,3.47200012,39,46,36,2265.10059,48.4375,46.875,47.65625,41,38,2926.197,2926.197,266.0179,58.4332771,2.18958282,1.5575676,40,64.64599
05/20/2022 22:01:40,1.264,0.960000038,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2250,29.6875,20.3125,25,40,37,2926.197,2926.197,266.0179,58.3812561,2.18763351,1.55951691,40,64.64599
05/20/2022 22:01:41,1.23200011,0.952,3.29600024,3.328,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2250,37.5,31.25,34.375,43,41,2926.197,2926.197,266.0179,58.47298,2.19107056,1.55607986,40,64.64599
05/20/2022 22:01:42,1.256,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2250,43.75,56.25,50,41,40,2926.197,2926.197,266.0179,58.9074745,2.20735168,1.53979874,40,64.64599
05/20/2022 22:01:43,1.248,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2295.91846,31.25,59.375,45.3125,44,42,2926.197,2926.197,266.0179,59.50404,2.22970581,1.51744461,40,64.64599
05/20/2022 22:01:44,1.248,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2295.91846,39.0625,50,44.53125,44,42,2926.197,2926.197,266.0179,60.09378,2.25180435,1.49534607,40,64.64599
05/20/2022 22:01:45,1.248,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,39,46,36,2295.91846,39.0625,51.5625,45.3125,43,43,2926.197,2926.197,266.0179,60.72964,2.275631,1.47151947,40,64.64599
05/20/2022 22:01:46,1.24,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,39,46,36,2250,21.875,54.6875,38.28125,42,41,2926.197,2926.197,266.0179,61.4111061,2.30116653,1.44598389,40,64.64599
05/20/2022 22:01:47,1.23200011,0.952,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,40,46.5,36,2250,67.1875,85.9375,76.5625,43,43,2926.197,2926.197,266.0179,59.9192924,2.245266,1.50188446,40,64.64599
05/20/2022 22:01:48,1.23200011,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46.5,36,2250,51.5625,54.6875,53.125,44,43,2926.197,2926.197,266.0179,61.0811653,2.288803,1.45834732,40,64.64599
05/20/2022 22:01:49,1.24,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2280.40552,39.0625,76.5625,57.8125,45,44,2926.197,2926.197,266.0179,62.5112877,2.342392,1.40475845,40,64.64599
05/20/2022 22:01:50,1.23200011,0.952,3.328,3.344,1.664,1.74400008,1.89600015,3.47200012,40,46.5,36,2280.40552,71.875,84.375,78.125,48,48,2926.197,2926.197,266.0179,63.7123566,2.38739777,1.35975266,40,64.64599
05/20/2022 22:01:51,1.2240001,0.952,3.344,3.328,1.672,1.74400008,1.88800013,3.47200012,40,46.5,36,2280.40552,95.3125,96.875,96.09375,49,44,2926.197,2926.197,266.0179,63.8332977,2.39192963,1.35522079,40,64.64599
05/20/2022 22:01:52,1.23200011,0.952,3.328,3.344,1.672,1.74400008,1.88800013,3.47200012,40,46.5,36,2265.10059,75,85.9375,80.46875,48,47,2926.197,2926.197,266.0179,65.54053,2.455902,1.29124832,40,64.64599
05/20/2022 22:01:53,1.24,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2265.10059,57.8125,85.9375,71.875,45,46,2926.197,2926.197,266.0179,66.18972,2.48022842,1.266922,40,64.64599
05/20/2022 22:01:54,1.24,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40,46.5,36,2265.10059,42.1875,56.25,49.21875,44,44,2926.197,2926.197,266.0179,66.8773,2.505993,1.24115753,40,64.64599
05/20/2022 22:01:55,1.264,0.960000038,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40,46,36,2280.40552,37.5,28.125,32.8125,40,38,2926.197,2926.197,266.0179,67.14035,2.51585,1.23130035,40,64.64599
05/20/2022 22:01:56,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,14.0625,12.5,13.28125,39,37,2926.197,2926.197,266.0179,67.19635,2.51794815,1.22920227,40,64.64599
05/20/2022 22:01:57,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,6.25,3.125,4.6875,39,37,2926.197,2926.197,266.0179,67.19563,2.51792145,1.229229,40,64.64599
05/20/2022 22:01:58,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,17.1875,7.8125,12.5,39,37,2926.197,2926.197,266.0179,67.194,2.51786041,1.22929,40,64.6463852
05/20/2022 22:01:59,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,6.25,3.125,4.6875,39,37,2926.197,2926.197,266.0179,67.1936951,2.517849,1.22930145,40,64.6463852
05/20/2022 22:02:00,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,7.8125,10.9375,9.375,40,38,2926.197,2926.197,266.0179,67.17283,2.517067,1.23008347,40,64.6463852
05/20/2022 22:02:01,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,15.625,14.0625,14.84375,42,40,2926.197,2926.197,266.0179,67.1967545,2.51796341,1.229187,40,64.6463852
05/20/2022 22:02:02,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,15.625,10.9375,13.28125,39,37,2926.197,2926.197,266.0179,67.19696,2.517971,1.22917938,40,64.6463852
05/20/2022 22:02:03,1.264,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,9.375,7.8125,8.59375,39,37,2926.197,2926.197,266.0179,67.19645,2.517952,1.22919846,40,64.6463852
05/20/2022 22:02:04,1.264,0.952,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,15.625,9.375,12.5,39,37,2926.197,2926.197,266.0179,67.1967545,2.51796341,1.229187,40,64.6463852
05/20/2022 22:02:05,1.256,0.952,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,36,2280.40552,4.6875,9.375,7.03125,40,38,2926.197,2926.197,266.0179,67.2159,2.51868057,1.22846985,40,64.6463852
